move_id,event_id,move_type,cargo_type,yard_slot
M3105,E6,LDS,TRX,24
M3106,E6,LDS,TRI,4
M3107,E6,LDS,TRI,38
M3108,E6,RHL,EXP,33
M3109,E6,DSC,TRX,4
M3110,E6,DSC,IMP,13
M3111,E6,LDS,EXP,40
M3112,E6,LDS,TRI,5
M3113,E6,DSC,IMP,16
M3114,E6,LDS,IMP,3
M3115,E6,RHL,TRI,20
M3116,E6,RHL,TRI,10
M3117,E6,TSM,IMP,6
M3118,E6,TSS,EXP,5
M3119,E6,RHL,TRX,19
M3120,E6,DSC,TRX,34
M3121,E6,DSC,TRX,27
M3122,E6,LDS,TRX,41
M3123,E6,DSC,TRX,22
M3124,E6,LDS,IMP,40
M3125,E6,DSC,TRX,36
M3126,E6,RHL,TRX,34
M3127,E6,RHL,IMP,21
M3128,E6,DSC,EXP,40
M3129,E6,LDS,TRI,39
M3130,E6,TSS,TRX,30
M3131,E6,LDS,TRI,2
M3132,E6,LDS,EXP,17
M3133,E6,DSC,TRX,10
M3134,E6,LDS,IMP,29
M3135,E6,DSC,IMP,2
M3136,E6,DSC,TRX,1
M3137,E6,DSC,TRI,1
M3138,E6,RHL,TRX,22
M3139,E6,TSM,IMP,18
M3140,E6,DSC,IMP,39
M3141,E6,RHL,TRI,22
M3142,E6,LDS,TRX,22
M3143,E6,DSC,TRX,37
M3144,E6,LDS,IMP,28
M3145,E6,LDS,IMP,18
M3146,E6,RHL,TRX,9
M3147,E6,RHL,TRX,40
M3148,E6,TSM,IMP,6
M3149,E6,LDS,TRI,24
M3150,E6,LDS,IMP,27
M3151,E6,LDS,TRX,25
M3152,E6,RHL,IMP,29
M3153,E6,DSC,IMP,19
M3154,E6,DSC,IMP,16
M3155,E6,LDS,EXP,10
M3156,E6,RHL,IMP,34
M3157,E6,LDS,TRI,23
M3158,E6,DSC,TRI,8
M3159,E6,TSS,IMP,28
M3160,E6,RHL,IMP,18
M3161,E6,LDS,EXP,5
M3162,E6,RHL,TRX,6
M3163,E6,DSC,IMP,1
M3164,E6,LDS,TRI,12
M3165,E6,LDS,TRI,11
M3166,E6,LDS,EXP,36
M3167,E6,LDS,EXP,4
M3168,E6,LDS,EXP,33
M3169,E6,TSM,TRX,22
M3170,E6,TSM,EXP,26
M3171,E6,DSC,TRX,17
M3172,E6,TSS,TRX,32
M3173,E6,DSC,IMP,2
M3174,E6,LDS,EXP,34
M3175,E6,DSC,IMP,22
M3176,E6,LDS,EXP,35
M3177,E6,LDS,TRI,6
M3178,E6,RHL,TRI,9
M3179,E6,DSC,TRI,29
M3180,E6,TSM,TRX,6
M3181,E6,TSS,IMP,16
M3182,E6,DSC,TRX,28
M3183,E6,DSC,IMP,14
M3184,E6,DSC,IMP,12
M3185,E6,DSC,TRX,9
M3186,E6,TSS,EXP,42
M3187,E6,RHL,IMP,17
M3188,E6,LDS,EXP,38
M3189,E6,LDS,TRI,10
M3190,E6,DSC,IMP,14
M3191,E6,TSS,IMP,39
M3192,E6,DSC,TRI,26
M3193,E6,LDS,TRI,38
M3194,E6,LDS,TRI,8
M3195,E6,DSC,TRX,25
M3196,E6,TSM,TRX,15
M3197,E6,DSC,EXP,42
M3198,E6,LDS,TRX,2
M3199,E6,DSC,EXP,40
M3200,E6,DSC,TRX,29
M3201,E6,DSC,EXP,1
M3202,E6,LDS,IMP,10
M3203,E6,RHL,TRX,32
M3204,E6,LDS,IMP,32
M3205,E6,DSC,TRX,42
M3206,E6,DSC,EXP,28
M3207,E6,DSC,TRX,9
M3208,E6,TSS,TRI,16
M3209,E6,LDS,TRI,28
M3210,E6,DSC,TRI,33
M3211,E6,TSM,IMP,11
M3212,E6,TSS,TRI,33
M3213,E6,DSC,TRI,4
M3214,E6,DSC,IMP,15
M3215,E6,TSM,TRX,1
M3216,E6,LDS,TRI,20
M3217,E6,DSC,IMP,32
M3218,E6,DSC,IMP,19
M3219,E6,DSC,TRX,22
M3220,E6,DSC,TRX,22
M3221,E6,DSC,TRI,6
M3222,E6,RHL,IMP,39
M3223,E6,LDS,EXP,16
M3224,E6,TSS,TRX,25
M3225,E6,LDS,TRX,31
M3226,E6,RHL,TRI,32
M3227,E6,DSC,TRX,35
M3228,E6,LDS,TRI,21
M3229,E6,LDS,IMP,39
M3230,E6,DSC,TRI,15
M3231,E6,RHL,TRX,34
M3232,E6,DSC,EXP,26
M3233,E6,DSC,IMP,35
M3234,E6,DSC,TRI,22
M3235,E6,LDS,IMP,34
M3236,E6,DSC,IMP,28
M3237,E6,LDS,TRX,41
M3238,E6,DSC,EXP,30
M3239,E6,LDS,IMP,28
M3240,E6,LDS,EXP,12
M3241,E6,LDS,TRX,7
M3242,E6,DSC,TRX,22
M3243,E6,LDS,TRI,30
M3244,E6,LDS,TRX,31
M3245,E6,DSC,TRI,31
M3246,E6,LDS,EXP,7
M3247,E6,LDS,TRX,21
M3248,E6,LDS,IMP,39
M3249,E6,TSS,EXP,5
M3250,E6,RHL,TRI,21
M3251,E6,DSC,IMP,33
M3252,E6,TSS,TRX,9
M3253,E6,DSC,TRX,26
M3254,E6,LDS,EXP,13
M3255,E6,DSC,EXP,17
M3256,E6,LDS,EXP,33
M3257,E6,DSC,TRX,11
M3258,E6,LDS,IMP,28
M3259,E6,LDS,IMP,5
M3260,E6,DSC,EXP,3
M3261,E6,RHL,IMP,34
M3262,E6,DSC,TRX,18
M3263,E6,TSM,TRI,34
M3264,E6,DSC,EXP,32
M3265,E6,TSM,TRI,6
M3266,E6,TSM,EXP,9
M3267,E6,DSC,TRX,17
M3268,E6,RHL,TRI,5
M3269,E6,TSM,EXP,5
M3270,E6,LDS,TRI,39
M3271,E6,DSC,TRX,35
M3272,E6,LDS,IMP,19
M3273,E6,DSC,TRI,7
M3274,E6,DSC,TRI,35
M3275,E6,DSC,EXP,33
M3276,E6,DSC,IMP,16
M3277,E6,LDS,TRX,37
M3278,E6,TSM,EXP,29
M3279,E6,DSC,IMP,28
M3280,E6,DSC,TRI,17
M3281,E6,DSC,TRI,21
M3282,E6,DSC,IMP,19
M3283,E6,TSS,IMP,6
M3284,E6,DSC,IMP,24
M3285,E6,DSC,TRX,2
M3286,E6,LDS,TRI,21
M3287,E6,TSM,IMP,3
M3288,E6,LDS,EXP,1
M3289,E6,LDS,IMP,6
M3290,E6,DSC,IMP,20
M3291,E6,TSM,IMP,42
M3292,E6,DSC,IMP,23
M3293,E6,DSC,IMP,14
M3294,E6,DSC,EXP,13
M3295,E6,DSC,EXP,21
M3296,E6,TSS,TRX,6
M3297,E6,DSC,EXP,12
M3298,E6,DSC,IMP,10
M3299,E6,TSS,TRX,25
M3300,E6,LDS,IMP,4
M3301,E6,RHL,EXP,14
M3302,E6,TSS,IMP,1
M3303,E6,DSC,TRX,19
M3304,E6,TSS,IMP,28
M3305,E6,DSC,TRI,22
M3306,E6,DSC,TRI,32
M3307,E6,LDS,IMP,16
M3308,E6,RHL,IMP,15
M3309,E6,DSC,IMP,10
M3310,E6,DSC,EXP,32
M3311,E6,DSC,TRI,31
M3312,E6,LDS,TRI,12
M3313,E6,DSC,EXP,2
M3314,E6,LDS,EXP,4
M3315,E6,DSC,TRI,25
M3316,E6,DSC,IMP,20
M3317,E6,RHL,TRX,42
M3318,E6,RHL,EXP,34
M3319,E6,DSC,EXP,24
M3320,E6,DSC,TRI,25
M3321,E6,DSC,TRX,40
M3322,E6,TSS,TRX,6
M3323,E6,DSC,EXP,3
M3324,E6,DSC,TRI,37
M3325,E6,RHL,TRX,23
M3326,E6,LDS,IMP,28
M3327,E6,LDS,IMP,34
M3328,E6,DSC,TRI,9
M3329,E6,DSC,IMP,19
M3330,E6,LDS,EXP,34
M3331,E6,DSC,TRI,22
M3332,E6,LDS,IMP,23
M3333,E6,DSC,IMP,7
M3334,E6,DSC,TRX,16
M3335,E6,TSM,TRI,9
M3336,E6,DSC,TRX,18
M3337,E6,LDS,EXP,41
M3338,E6,DSC,TRI,2
M3339,E6,DSC,EXP,20
M3340,E6,TSS,TRX,20
M3341,E6,LDS,IMP,27
M3342,E6,TSS,TRI,35
M3343,E6,LDS,TRX,5
M3344,E6,TSM,TRX,20
M3345,E6,DSC,IMP,24
M3346,E6,DSC,TRI,38
M3347,E6,LDS,TRX,21
M3348,E6,LDS,EXP,37
M3349,E6,DSC,TRX,36
M3350,E6,LDS,TRX,5
M3351,E6,DSC,TRX,40
M3352,E6,LDS,EXP,7
M3353,E6,LDS,IMP,3
M3354,E6,LDS,TRX,9
M3355,E6,DSC,TRX,4
M3356,E6,LDS,EXP,14
M3357,E6,DSC,TRX,20
M3358,E6,DSC,EXP,11
M3359,E6,DSC,TRX,41
M3360,E6,LDS,EXP,33
M3361,E6,LDS,TRI,20
M3362,E6,LDS,TRI,6
M3363,E6,DSC,TRI,27
M3364,E6,DSC,EXP,4
M3365,E6,LDS,EXP,25
M3366,E6,DSC,TRI,22
M3367,E6,DSC,TRX,29
M3368,E6,TSS,TRI,28
M3369,E6,TSS,TRX,38
M3370,E6,LDS,TRX,6
M3371,E6,DSC,IMP,36
M3372,E6,TSS,EXP,3
M3373,E6,DSC,IMP,31
M3374,E6,DSC,TRI,6
M3375,E6,DSC,TRI,37
M3376,E6,DSC,TRI,29
M3377,E6,LDS,IMP,14
M3378,E6,TSS,IMP,18
M3379,E6,LDS,EXP,20
M3380,E6,DSC,TRI,30
M3381,E6,TSS,EXP,3
M3382,E6,RHL,IMP,7
M3383,E6,DSC,TRI,38
M3384,E6,DSC,EXP,23
M3385,E6,LDS,EXP,30
M3386,E6,DSC,EXP,35
M3387,E6,TSS,IMP,25
M3388,E6,DSC,IMP,30
M3389,E6,RHL,TRI,33
M3390,E6,TSM,IMP,9
M3391,E6,DSC,EXP,34
M3392,E6,DSC,EXP,18
M3393,E6,DSC,TRX,32
M3394,E6,DSC,EXP,5
M3395,E6,RHL,TRI,16
M3396,E6,DSC,TRI,6
M3397,E6,DSC,EXP,25
M3398,E6,RHL,TRI,9
M3399,E6,DSC,IMP,32
M3400,E6,LDS,EXP,10
M3401,E6,LDS,TRX,34
M3402,E6,LDS,IMP,22
M3403,E6,DSC,TRI,16
M3404,E6,DSC,TRX,3
M3405,E6,DSC,IMP,34
M3406,E6,DSC,TRI,4
M3407,E6,DSC,TRI,18
M3408,E6,LDS,IMP,13
M3409,E6,LDS,EXP,39
M3410,E6,LDS,TRI,37
M3411,E6,LDS,IMP,23
M3412,E6,DSC,EXP,35
M3413,E6,LDS,TRX,39
M3414,E6,LDS,TRI,15
M3415,E6,LDS,TRI,23
M3416,E6,RHL,EXP,21
M3417,E6,RHL,EXP,17
M3418,E6,DSC,EXP,41
M3419,E6,DSC,IMP,33
M3420,E6,LDS,EXP,37
M3421,E6,DSC,EXP,17
M3422,E6,LDS,EXP,15
M3423,E6,TSS,TRX,11
M3424,E6,LDS,IMP,40
M3425,E6,LDS,IMP,20
M3426,E6,LDS,TRX,42
M3427,E6,DSC,TRX,19
M3428,E6,RHL,TRX,12
M3429,E6,DSC,IMP,20
M3430,E6,TSM,TRX,13
M3431,E6,LDS,TRI,3
M3432,E6,DSC,IMP,31
M3433,E6,RHL,TRX,11
M3434,E6,DSC,TRI,6
M3435,E6,TSM,TRX,12
M3436,E6,DSC,EXP,3
M3437,E6,LDS,EXP,24
M3438,E6,RHL,EXP,37
M3439,E6,TSM,TRX,13
M3440,E6,DSC,IMP,10
M3441,E6,LDS,TRI,36
M3442,E6,DSC,TRI,39
M3443,E6,LDS,TRI,18
M3444,E6,LDS,TRI,41
M3445,E6,DSC,EXP,28
M3446,E6,TSS,EXP,19
M3447,E6,TSM,TRI,40
M3448,E6,TSM,EXP,29
M3449,E6,DSC,EXP,30
M3450,E6,DSC,TRX,25
M3451,E6,DSC,TRX,27
M3452,E6,LDS,EXP,9
M3453,E6,LDS,TRI,18
M3454,E6,LDS,TRI,12
M3455,E6,DSC,EXP,9
M3456,E6,TSM,EXP,8
M3457,E6,DSC,TRX,29
M3458,E6,RHL,EXP,34
M3459,E6,LDS,EXP,29
M3460,E6,LDS,TRI,16
M3461,E6,DSC,TRX,8
M3462,E6,LDS,EXP,4
M3463,E6,DSC,TRX,26
M3464,E6,LDS,EXP,26
M3465,E6,DSC,TRI,35
M3466,E6,DSC,IMP,37
M3467,E6,TSS,IMP,40
M3468,E6,LDS,TRI,30
M3469,E6,DSC,EXP,18
M3470,E6,DSC,IMP,33
M3471,E6,RHL,IMP,34
M3472,E6,LDS,IMP,10
M3473,E6,LDS,TRI,27
M3474,E6,DSC,TRX,22
M3475,E6,LDS,EXP,39
M3476,E6,LDS,IMP,8
M3477,E6,DSC,TRX,38
M3478,E6,LDS,IMP,17
M3479,E6,TSS,TRI,1
M3480,E6,LDS,EXP,2
M3481,E6,DSC,IMP,4
M3482,E6,TSS,EXP,20
M3483,E6,TSM,TRX,2
M3484,E6,LDS,EXP,28
M3485,E6,DSC,EXP,41
M3486,E6,DSC,EXP,31
M3487,E6,LDS,TRI,28
M3488,E6,RHL,IMP,31
M3489,E6,RHL,EXP,11
M3490,E6,DSC,TRI,36
M3491,E6,DSC,IMP,30
M3492,E6,DSC,TRI,20
M3493,E6,TSM,TRX,6
M3494,E6,TSS,IMP,37
M3495,E6,LDS,IMP,25
M3496,E6,LDS,EXP,15
M3497,E6,DSC,TRI,19
M3498,E6,DSC,IMP,20
M3499,E6,DSC,TRI,35
M3500,E6,DSC,TRX,25
M3501,E6,TSM,IMP,7
M3502,E6,LDS,IMP,42
M3503,E6,TSM,IMP,29
M3504,E6,DSC,TRX,40
M3505,E6,DSC,IMP,28
M3506,E6,LDS,IMP,4
M3507,E6,DSC,TRX,4
M3508,E6,LDS,IMP,6
M3509,E6,RHL,IMP,12
M3510,E6,DSC,IMP,27
M3511,E6,DSC,TRX,38
M3512,E6,TSS,IMP,41
M3513,E6,DSC,IMP,5
M3514,E6,LDS,EXP,4
M3515,E6,DSC,TRX,18
M3516,E6,RHL,IMP,26
M3517,E6,LDS,TRI,8
M3518,E6,LDS,TRI,20
M3519,E6,LDS,IMP,40
M3520,E6,DSC,IMP,1
M3521,E6,DSC,TRX,7
M3522,E6,TSM,EXP,23
M3523,E6,LDS,TRX,10
M3524,E6,TSM,IMP,33
M3525,E6,DSC,EXP,21
M3526,E6,LDS,EXP,10
M3527,E6,TSM,EXP,37
M3528,E6,RHL,TRX,14
M3529,E6,LDS,EXP,37
M3530,E6,LDS,IMP,32
M3531,E6,TSM,TRX,20
M3532,E6,DSC,TRI,26
M3533,E6,LDS,IMP,3
M3534,E6,DSC,IMP,5
M3535,E6,TSM,TRX,8
M3536,E6,TSM,TRI,8
M3537,E6,TSM,TRI,16
M3538,E6,LDS,TRI,31
M3539,E6,LDS,IMP,13
M3540,E6,LDS,IMP,27
M3541,E6,LDS,EXP,42
M3542,E6,LDS,TRX,22
M3543,E6,TSS,TRI,14
M3544,E6,TSS,EXP,34
M3545,E6,DSC,IMP,9
M3546,E6,DSC,TRI,11
M3547,E6,LDS,IMP,29
M3548,E6,DSC,EXP,2
M3549,E6,LDS,TRI,35
M3550,E6,LDS,IMP,13
M3551,E6,LDS,IMP,31
M3552,E6,DSC,EXP,25
M3553,E6,TSM,TRX,2
M3554,E6,DSC,EXP,31
M3555,E6,LDS,EXP,3
M3556,E6,DSC,TRX,36
M3557,E6,LDS,IMP,28
M3558,E6,DSC,IMP,4
M3559,E6,LDS,IMP,8
M3560,E6,DSC,EXP,16
M3561,E6,LDS,EXP,3
M3562,E6,LDS,TRI,32
M3563,E6,LDS,EXP,38
M3564,E6,LDS,TRI,36
M3565,E6,LDS,TRX,16
M3566,E6,TSM,TRI,36
M3567,E6,LDS,EXP,25
M3568,E6,TSS,TRI,1
M3569,E6,TSM,IMP,32
M3570,E6,LDS,TRX,22
M3571,E6,DSC,TRX,26
M3572,E6,LDS,TRI,1
M3573,E6,DSC,TRX,40
M3574,E6,LDS,EXP,6
M3575,E6,TSS,IMP,6
M3576,E6,TSM,EXP,29
M3577,E6,DSC,EXP,4
M3578,E6,DSC,IMP,29
M3579,E6,DSC,EXP,21
M3580,E6,LDS,TRI,6
M3581,E6,LDS,EXP,27
M3582,E6,DSC,TRX,16
M3583,E6,LDS,EXP,15
M3584,E6,TSS,TRX,39
M3585,E6,TSM,IMP,26
M3586,E6,DSC,TRI,41
M3587,E6,DSC,IMP,28
M3588,E6,DSC,IMP,6
M3589,E6,RHL,EXP,20
M3590,E6,TSM,TRI,25
M3591,E6,DSC,TRX,27
M3592,E6,DSC,EXP,4
M3593,E6,DSC,EXP,13
M3594,E6,DSC,TRI,31
M3595,E6,DSC,EXP,3
M3596,E6,DSC,EXP,12
M3597,E6,LDS,TRI,11
M3598,E6,DSC,TRI,26
M3599,E6,RHL,TRI,37
M3600,E6,LDS,EXP,27
M3601,E6,TSM,IMP,38
M3602,E7,LDS,TRX,15
M3603,E7,TSM,IMP,39
M3604,E7,TSM,EXP,32
M3605,E7,LDS,TRI,25
M3606,E7,TSS,TRX,7
M3607,E7,DSC,EXP,10
M3608,E7,DSC,IMP,38
M3609,E7,DSC,TRX,2
M3610,E7,DSC,EXP,37
M3611,E7,LDS,EXP,7
M3612,E7,DSC,TRX,6
M3613,E7,TSM,TRX,41
M3614,E7,DSC,IMP,8
M3615,E7,DSC,IMP,39
M3616,E7,DSC,TRI,15
M3617,E7,DSC,EXP,14
M3618,E7,TSS,TRX,17
M3619,E7,DSC,TRX,15
M3620,E7,DSC,IMP,3
M3621,E7,DSC,EXP,16
M3622,E7,TSM,TRI,36
M3623,E7,DSC,TRI,2
M3624,E7,LDS,IMP,27
M3625,E7,DSC,IMP,33
M3626,E7,TSM,TRX,16
M3627,E7,LDS,TRI,35
M3628,E7,LDS,EXP,8
M3629,E7,RHL,IMP,42
M3630,E7,DSC,IMP,10
M3631,E7,DSC,EXP,39
M3632,E7,RHL,EXP,27
M3633,E7,LDS,TRX,9
M3634,E7,TSS,TRI,9
M3635,E7,TSM,TRI,15
M3636,E7,DSC,TRX,12
M3637,E7,TSS,IMP,28
M3638,E7,RHL,TRX,17
M3639,E7,LDS,IMP,29
M3640,E7,DSC,TRX,35
M3641,E7,TSS,EXP,1
M3642,E7,LDS,TRI,16
M3643,E7,RHL,TRX,24
M3644,E7,LDS,IMP,4
M3645,E7,DSC,EXP,13
M3646,E7,DSC,IMP,36
M3647,E7,LDS,TRX,37
M3648,E7,DSC,EXP,2
M3649,E7,DSC,TRX,19
M3650,E7,DSC,TRX,22
M3651,E7,TSM,TRX,6
M3652,E7,DSC,TRX,32
M3653,E7,LDS,EXP,13
M3654,E7,DSC,TRI,20
M3655,E7,DSC,TRI,42
M3656,E7,DSC,TRI,13
M3657,E7,RHL,EXP,13
M3658,E7,LDS,EXP,38
M3659,E7,LDS,TRX,3
M3660,E7,DSC,EXP,24
M3661,E7,TSS,TRX,24
M3662,E7,RHL,IMP,22
M3663,E7,LDS,TRI,3
M3664,E7,TSS,EXP,4
M3665,E7,DSC,TRI,32
M3666,E7,DSC,EXP,5
M3667,E7,LDS,EXP,9
M3668,E7,DSC,TRX,27
M3669,E7,TSM,TRI,31
M3670,E7,TSS,TRI,1
M3671,E7,LDS,IMP,5
M3672,E7,DSC,IMP,24
M3673,E7,TSM,TRI,19
M3674,E7,DSC,IMP,31
M3675,E7,LDS,TRX,33
M3676,E7,TSM,IMP,20
M3677,E7,LDS,IMP,24
M3678,E7,LDS,TRX,35
M3679,E7,RHL,EXP,42
M3680,E7,LDS,IMP,29
M3681,E7,LDS,IMP,27
M3682,E7,LDS,TRI,3
M3683,E7,LDS,EXP,32
M3684,E7,DSC,TRX,13
M3685,E7,DSC,TRI,28
M3686,E7,DSC,TRX,8
M3687,E7,LDS,EXP,27
M3688,E7,TSM,TRX,38
M3689,E7,LDS,IMP,4
M3690,E7,LDS,IMP,34
M3691,E7,LDS,TRX,11
M3692,E7,DSC,TRX,25
M3693,E7,LDS,TRI,42
M3694,E7,DSC,EXP,14
M3695,E7,DSC,IMP,39
M3696,E7,LDS,TRI,28
M3697,E7,LDS,EXP,13
M3698,E7,TSM,EXP,8
M3699,E7,DSC,IMP,12
M3700,E7,DSC,IMP,40
M3701,E7,LDS,TRI,35
M3702,E7,LDS,IMP,1
M3703,E7,LDS,EXP,30
M3704,E7,RHL,IMP,39
M3705,E7,TSS,EXP,4
M3706,E7,TSS,EXP,1
M3707,E7,LDS,IMP,31
M3708,E7,RHL,EXP,20
M3709,E7,DSC,TRX,1
M3710,E7,DSC,TRX,10
M3711,E7,DSC,EXP,24
M3712,E7,TSM,TRX,11
M3713,E7,TSM,TRX,18
M3714,E7,LDS,TRI,34
M3715,E7,DSC,TRX,25
M3716,E7,DSC,IMP,1
M3717,E7,DSC,TRX,21
M3718,E7,TSS,IMP,37
M3719,E7,DSC,TRI,23
M3720,E7,RHL,TRX,13
M3721,E7,DSC,TRI,4
M3722,E7,RHL,IMP,26
M3723,E7,LDS,TRI,13
M3724,E7,LDS,TRX,16
M3725,E7,LDS,TRX,12
M3726,E7,DSC,EXP,36
M3727,E7,DSC,TRI,15
M3728,E7,LDS,EXP,24
M3729,E7,LDS,EXP,18
M3730,E7,DSC,EXP,18
M3731,E7,LDS,TRI,9
M3732,E7,DSC,TRI,6
M3733,E7,LDS,TRX,1
M3734,E7,LDS,IMP,30
M3735,E7,DSC,TRI,13
M3736,E7,TSM,TRX,2
M3737,E7,LDS,TRX,24
M3738,E7,DSC,IMP,27
M3739,E7,LDS,TRX,3
M3740,E7,LDS,TRX,35
M3741,E7,TSM,TRI,19
M3742,E7,LDS,TRX,6
M3743,E7,LDS,TRX,10
M3744,E7,LDS,IMP,11
M3745,E7,LDS,TRX,38
M3746,E7,DSC,EXP,12
M3747,E7,RHL,IMP,32
M3748,E7,RHL,TRI,8
M3749,E7,LDS,IMP,9
M3750,E7,DSC,EXP,17
M3751,E7,TSS,TRI,9
M3752,E7,LDS,TRX,38
M3753,E7,RHL,TRX,37
M3754,E7,RHL,TRX,18
M3755,E7,TSM,TRI,34
M3756,E7,DSC,TRI,28
M3757,E7,LDS,IMP,15
M3758,E7,TSS,IMP,28
M3759,E7,DSC,IMP,37
M3760,E7,LDS,TRI,23
M3761,E7,DSC,IMP,38
M3762,E7,DSC,IMP,32
M3763,E7,LDS,TRI,3
M3764,E7,DSC,EXP,18
M3765,E7,DSC,EXP,16
M3766,E7,DSC,IMP,32
M3767,E7,TSM,TRI,24
M3768,E7,LDS,IMP,40
M3769,E7,LDS,TRI,12
M3770,E7,LDS,IMP,32
M3771,E7,DSC,EXP,32
M3772,E7,TSS,IMP,28
M3773,E7,DSC,TRX,6
M3774,E7,LDS,EXP,17
M3775,E7,TSS,EXP,30
M3776,E7,LDS,IMP,21
M3777,E7,DSC,IMP,40
M3778,E7,LDS,TRX,23
M3779,E7,TSS,EXP,35
M3780,E7,DSC,TRX,29
M3781,E7,LDS,TRI,39
M3782,E7,LDS,TRI,19
M3783,E7,DSC,EXP,23
M3784,E7,DSC,IMP,19
M3785,E7,LDS,IMP,25
M3786,E7,DSC,IMP,7
M3787,E7,DSC,EXP,16
M3788,E7,LDS,TRX,10
M3789,E7,DSC,EXP,4
M3790,E7,TSS,TRI,1
M3791,E7,LDS,IMP,23
M3792,E7,LDS,TRX,6
M3793,E7,LDS,IMP,27
M3794,E7,DSC,EXP,12
M3795,E7,LDS,IMP,25
M3796,E7,DSC,IMP,15
M3797,E7,DSC,TRX,4
M3798,E7,DSC,TRI,26
M3799,E7,LDS,TRX,23
M3800,E7,DSC,TRX,17
M3801,E7,LDS,IMP,39
M3802,E7,RHL,TRX,34
M3803,E7,DSC,IMP,14
M3804,E7,DSC,TRI,33
M3805,E7,RHL,IMP,34
M3806,E7,LDS,TRI,2
M3807,E7,DSC,IMP,8
M3808,E7,DSC,TRI,8
M3809,E7,DSC,TRX,38
M3810,E7,DSC,TRX,17
M3811,E7,LDS,TRX,10
M3812,E7,DSC,EXP,24
M3813,E7,DSC,TRX,23
M3814,E7,LDS,IMP,27
M3815,E7,TSM,TRX,28
M3816,E7,LDS,IMP,38
M3817,E7,LDS,TRI,37
M3818,E7,RHL,TRI,16
M3819,E7,DSC,IMP,3
M3820,E7,LDS,EXP,21
M3821,E7,DSC,TRX,30
M3822,E7,LDS,EXP,40
M3823,E7,LDS,EXP,4
M3824,E7,TSS,EXP,42
M3825,E7,DSC,EXP,7
M3826,E7,DSC,TRX,37
M3827,E7,DSC,EXP,1
M3828,E7,TSS,TRX,8
M3829,E7,LDS,IMP,11
M3830,E7,TSS,TRX,22
M3831,E7,LDS,EXP,18
M3832,E7,DSC,TRX,41
M3833,E7,RHL,EXP,14
M3834,E7,TSM,EXP,37
M3835,E7,DSC,IMP,26
M3836,E7,DSC,TRX,13
M3837,E7,DSC,IMP,16
M3838,E7,LDS,EXP,15
M3839,E7,TSM,EXP,33
M3840,E7,DSC,EXP,27
M3841,E7,TSM,TRI,32
M3842,E7,LDS,TRI,8
M3843,E7,DSC,EXP,35
M3844,E7,DSC,TRI,17
M3845,E7,LDS,TRI,29
M3846,E7,LDS,TRX,17
M3847,E7,DSC,IMP,9
M3848,E7,DSC,EXP,36
M3849,E7,DSC,TRX,15
M3850,E7,TSM,TRI,34
M3851,E7,TSS,EXP,9
M3852,E7,LDS,TRX,25
M3853,E7,LDS,TRI,3
M3854,E7,LDS,EXP,41
M3855,E7,TSS,IMP,9
M3856,E7,DSC,TRI,11
M3857,E7,TSM,TRX,40
M3858,E7,RHL,TRX,21
M3859,E7,RHL,TRX,18
M3860,E7,DSC,TRX,22
M3861,E7,DSC,EXP,1
M3862,E7,TSM,IMP,27
M3863,E7,RHL,TRX,42
M3864,E7,LDS,IMP,28
M3865,E7,DSC,IMP,23
M3866,E7,TSS,TRX,10
M3867,E7,LDS,EXP,37
M3868,E7,DSC,TRX,23
M3869,E7,LDS,TRI,11
M3870,E7,DSC,TRI,38
M3871,E7,DSC,EXP,3
M3872,E7,LDS,IMP,36
M3873,E7,LDS,TRX,5
M3874,E7,TSS,EXP,11
M3875,E7,LDS,TRX,12
M3876,E7,DSC,TRI,6
M3877,E7,LDS,IMP,40
M3878,E7,DSC,IMP,19
M3879,E7,DSC,EXP,12
M3880,E7,DSC,EXP,11
M3881,E7,LDS,IMP,35
M3882,E7,LDS,EXP,38
M3883,E7,LDS,IMP,15
M3884,E7,DSC,TRX,7
M3885,E7,DSC,TRI,2
M3886,E7,LDS,TRI,19
M3887,E7,LDS,TRI,27
M3888,E7,TSM,TRX,26
M3889,E7,DSC,TRI,21
M3890,E7,DSC,TRX,26
M3891,E7,DSC,TRI,33
M3892,E7,TSS,IMP,41
M3893,E7,DSC,TRX,20
M3894,E7,DSC,EXP,8
M3895,E7,DSC,IMP,20
M3896,E7,LDS,TRI,7
M3897,E7,LDS,TRX,1
M3898,E7,RHL,EXP,34
M3899,E7,LDS,IMP,21
M3900,E7,TSS,TRI,3
M3901,E7,TSS,TRX,21
M3902,E7,RHL,TRI,18
M3903,E7,DSC,IMP,3
M3904,E7,LDS,TRI,13
M3905,E7,DSC,TRX,8
M3906,E7,DSC,TRX,11
M3907,E7,LDS,EXP,42
M3908,E7,LDS,TRI,36
M3909,E7,LDS,TRI,9
M3910,E7,LDS,TRX,19
M3911,E7,TSM,TRI,25
M3912,E7,TSM,TRX,2
M3913,E7,DSC,TRX,22
M3914,E7,LDS,TRI,39
M3915,E7,LDS,EXP,4
M3916,E7,DSC,TRI,28
M3917,E7,TSS,TRI,23
M3918,E7,LDS,EXP,37
M3919,E7,TSM,TRX,31
M3920,E7,LDS,EXP,33
M3921,E7,TSS,TRX,2
M3922,E7,RHL,IMP,13
M3923,E7,LDS,EXP,1
M3924,E7,LDS,EXP,20
M3925,E7,LDS,TRX,3
M3926,E7,TSS,TRI,2
