ID_NUMBER,REL_NUM,CL_SUMMARY_TYPE,CTR_OPERATOR_BIC,CRANE_ID,NO_OF_MOVES,MOVE_DESCRIPTION,TYPE_OF_MOVE,EQ_TYPE,CONTAINER_SIZE,EMPTY_FULL,DEEP_SHORT_SEA,TRANSHIPMENT_FLAG,FK_TERMINAL_CALL,FK_TDR_REL
56,1,O,ONE,,48,TSM_MT_40,TSM,CN,40,MT,,Y,56,1
56,1,O,EMC,,405,LOAD_FUL_45,LOAD,CN,45,FUL,,,56,1
56,1,O,EMC,,425,DISC_FUL_20,DISC,CN,20,FUL,D,,56,1
56,1,O,EMC,,91,RDR_FUL_20,RDR,CN,20,FUL,D,,56,1
56,1,O,EMC,,51,RSOB_FUL_20,RSOB,CN,20,FUL,S,,56,1
56,1,O,EMC,,40,TSM_FUL_45,TSM,CN,45,FUL,D,Y,56,1
56,1,O,CMA,,122,LOAD_FUL_20,LOAD,CN,20,FUL,D,,56,1
56,1,O,CMA,,128,DISC_FUL_45,DISC,CN,45,FUL,S,Y,56,1
56,1,O,CMA,,27,RDR_MT_40,RDR,CN,40,MT,,,56,1
56,1,O,CMA,,15,RSOB_FUL_45,RSOB,CN,45,FUL,D,,56,1
56,1,O,CMA,,12,TSM_FUL_40,TSM,CN,40,FUL,D,Y,56,1
56,1,O,HMM,,242,LOAD_FUL_45,LOAD,CN,45,FUL,,,56,1
56,1,O,HMM,,255,DISC_FUL_40,DISC,CN,40,FUL,S,,56,1
56,1,O,HMM,,55,RDR_FUL_40,RDR,CN,40,FUL,D,,56,1
56,1,O,HMM,,30,RSOB_FUL_45,RSOB,CN,45,FUL,S,,56,1
56,1,O,HMM,,24,TSM_FUL_20,TSM,CN,20,FUL,D,Y,56,1
56,1,O,MSC,,728,LOAD_MT_20,LOAD,CN,20,MT,,,56,1
56,1,O,MSC,,764,DISC_FUL_45,DISC,CN,45,FUL,S,Y,56,1
56,1,O,MSC,,164,RDR_FUL_20,RDR,CN,20,FUL,D,,56,1
56,1,O,MSC,,91,RSOB_FUL_45,RSOB,CN,45,FUL,D,,56,1
56,1,O,MSC,,73,TSM_FUL_45,TSM,CN,45,FUL,,Y,56,1
56,1,V,,,282,TTL_HCV,,HCV,,,,,56,1
56,1,C,,Q01,1149,TTL_MOVES,,,,,,,56,1
56,1,C,,Q02,1149,TTL_MOVES,,,,,,,56,1
56,1,C,,Q03,1149,TTL_MOVES,,,,,,,56,1
56,1,C,,Q04,1148,TTL_MOVES,,,,,,,56,1
56,1,C,,Q05,1149,TTL_MOVES,,,,,,,56,1
57,1,O,WHL,,388,LOAD_FUL_45,LOAD,CN,45,FUL,S,,57,1
57,1,O,WHL,,407,DISC_FUL_40,DISC,CN,40,FUL,D,,57,1
57,1,O,WHL,,87,RDR_FUL_20,RDR,CN,20,FUL,S,,57,1
57,1,O,WHL,,48,RSOB_FUL_45,RSOB,CN,45,FUL,D,,57,1
57,1,O,WHL,,39,TSM_FUL_45,TSM,CN,45,FUL,S,Y,57,1
57,1,O,WHL,,1,MCR_FUL_45,MCR,CN,45,FUL,D,,57,1
57,1,O,EMC,,776,LOAD_FUL_40,LOAD,CN,40,FUL,D,Y,57,1
57,1,O,EMC,,814,DISC_FUL_20,DISC,CN,20,FUL,S,,57,1
57,1,O,EMC,,175,RDR_MT_45,RDR,CN,45,MT,,,57,1
57,1,O,EMC,,97,RSOB_FUL_40,RSOB,CN,40,FUL,D,,57,1
57,1,O,EMC,,77,TSM_FUL_20,TSM,CN,20,FUL,,Y,57,1
57,1,O,MSK,,1551,LOAD_FUL_45,LOAD,CN,45,FUL,,Y,57,1
57,1,O,MSK,,1629,DISC_MT_45,DISC,CN,45,MT,S,,57,1
57,1,O,MSK,,349,RDR_FUL_20,RDR,CN,20,FUL,,,57,1
57,1,O,MSK,,194,RSOB_FUL_45,RSOB,CN,45,FUL,S,,57,1
57,1,O,MSK,,155,TSM_FUL_40,TSM,CN,40,FUL,,Y,57,1
57,1,O,HLC,,930,LOAD_MT_45,LOAD,CN,45,MT,D,,57,1
57,1,O,HLC,,977,DISC_FUL_20,DISC,CN,20,FUL,,,57,1
57,1,O,HLC,,209,RDR_MT_20,RDR,CN,20,MT,D,,57,1
57,1,O,HLC,,116,RSOB_FUL_20,RSOB,CN,20,FUL,,,57,1
57,1,O,HLC,,93,TSM_FUL_20,TSM,CN,20,FUL,D,Y,57,1
57,1,O,HLC,,1,MCR_FUL_45,MCR,CN,45,FUL,S,,57,1
57,1,O,CMA,,232,LOAD_FUL_40,LOAD,CN,40,FUL,S,,57,1
57,1,O,CMA,,244,DISC_MT_45,DISC,CN,45,MT,D,,57,1
57,1,O,CMA,,52,RDR_MT_40,RDR,CN,40,MT,,,57,1
57,1,O,CMA,,29,RSOB_FUL_45,RSOB,CN,45,FUL,D,,57,1
57,1,O,CMA,,23,TSM_FUL_20,TSM,CN,20,FUL,,Y,57,1
57,1,O,CMA,,1,MCR_FUL_20,MCR,CN,20,FUL,D,,57,1
57,1,V,,,425,TTL_HCV,,HCV,,,,,57,1
57,1,C,,Q01,2024,TTL_MOVES,,,,,,,57,1
57,1,C,,Q02,2024,TTL_MOVES,,,,,,,57,1
57,1,C,,Q03,2024,TTL_MOVES,,,,,,,57,1
57,1,C,,Q04,2023,TTL_MOVES,,,,,,,57,1
57,1,C,,Q05,2024,TTL_MOVES,,,,,,,57,1
58,1,O,YML,,93,LOAD_FUL_20,LOAD,CN,20,FUL,D,,58,1
58,1,O,YML,,98,DISC_FUL_45,DISC,CN,45,FUL,,,58,1
58,1,O,YML,,21,RDR_FUL_40,RDR,CN,40,FUL,D,,58,1
58,1,O,YML,,12,RSOB_FUL_45,RSOB,CN,45,FUL,,,58,1
58,1,O,YML,,9,TSM_FUL_45,TSM,CN,45,FUL,,Y,58,1
58,1,O,OOL,,233,LOAD_MT_45,LOAD,CN,45,MT,D,,58,1
58,1,O,OOL,,244,DISC_FUL_40,DISC,CN,40,FUL,S,,58,1
58,1,O,OOL,,52,RDR_FUL_40,RDR,CN,40,FUL,,,58,1
58,1,O,OOL,,29,RSOB_FUL_45,RSOB,CN,45,FUL,D,,58,1
58,1,O,OOL,,23,TSM_MT_40,TSM,CN,40,MT,,Y,58,1
58,1,O,OOL,,1,MCR_FUL_20,MCR,CN,20,FUL,S,,58,1
58,1,O,HLC,,279,LOAD_MT_20,LOAD,CN,20,MT,D,,58,1
58,1,O,HLC,,293,DISC_FUL_20,DISC,CN,20,FUL,,,58,1
58,1,O,HLC,,63,RDR_MT_20,RDR,CN,20,MT,,,58,1
58,1,O,HLC,,35,RSOB_FUL_20,RSOB,CN,20,FUL,,,58,1
58,1,O,HLC,,27,TSM_FUL_40,TSM,CN,40,FUL,D,Y,58,1
58,1,O,EMC,,232,LOAD_FUL_40,LOAD,CN,40,FUL,,,58,1
58,1,O,EMC,,244,DISC_FUL_40,DISC,CN,40,FUL,D,Y,58,1
58,1,O,EMC,,52,RDR_FUL_40,RDR,CN,40,FUL,S,,58,1
58,1,O,EMC,,29,RSOB_FUL_45,RSOB,CN,45,FUL,,,58,1
58,1,O,EMC,,23,TSM_FUL_45,TSM,CN,45,FUL,,Y,58,1
58,1,O,EMC,,1,MCR_FUL_20,MCR,CN,20,FUL,D,,58,1
58,1,V,,,47,TTL_HCV,,HCV,,,,,58,1
58,1,C,,Q01,1070,TTL_MOVES,,,,,,,58,1
58,1,C,,Q02,1070,TTL_MOVES,,,,,,,58,1
59,1,O,HMM,,220,LOAD_FUL_20,LOAD,CN,20,FUL,D,,59,1
59,1,O,HMM,,231,DISC_MT_45,DISC,CN,45,MT,S,,59,1
59,1,O,HMM,,49,RDR_MT_40,RDR,CN,40,MT,S,,59,1
59,1,O,HMM,,27,RSOB_FUL_20,RSOB,CN,20,FUL,,,59,1
59,1,O,HMM,,22,TSM_FUL_40,TSM,CN,40,FUL,S,Y,59,1
59,1,O,YML,,146,LOAD_MT_20,LOAD,CN,20,MT,,,59,1
59,1,O,YML,,154,DISC_FUL_20,DISC,CN,20,FUL,S,,59,1
59,1,O,YML,,33,RDR_FUL_40,RDR,CN,40,FUL,S,,59,1
59,1,O,YML,,18,RSOB_FUL_20,RSOB,CN,20,FUL,D,,59,1
59,1,O,YML,,15,TSM_MT_45,TSM,CN,45,MT,S,Y,59,1
59,1,O,EMC,,366,LOAD_FUL_20,LOAD,CN,20,FUL,S,,59,1
59,1,O,EMC,,384,DISC_FUL_40,DISC,CN,40,FUL,S,,59,1
59,1,O,EMC,,82,RDR_FUL_40,RDR,CN,40,FUL,D,,59,1
59,1,O,EMC,,46,RSOB_MT_40,RSOB,CN,40,MT,D,,59,1
59,1,O,EMC,,36,TSM_FUL_40,TSM,CN,40,FUL,,Y,59,1
59,1,O,OOL,,366,LOAD_FUL_45,LOAD,CN,45,FUL,D,Y,59,1
59,1,O,OOL,,384,DISC_FUL_40,DISC,CN,40,FUL,S,,59,1
59,1,O,OOL,,82,RDR_FUL_40,RDR,CN,40,FUL,S,,59,1
59,1,O,OOL,,46,RSOB_FUL_40,RSOB,CN,40,FUL,S,,59,1
59,1,O,OOL,,36,TSM_MT_20,TSM,CN,20,MT,,Y,59,1
59,1,O,HLC,,438,LOAD_MT_20,LOAD,CN,20,MT,D,,59,1
59,1,O,HLC,,460,DISC_MT_40,DISC,CN,40,MT,D,,59,1
59,1,O,HLC,,99,RDR_FUL_45,RDR,CN,45,FUL,D,,59,1
59,1,O,HLC,,55,RSOB_MT_20,RSOB,CN,20,MT,S,,59,1
59,1,O,HLC,,44,TSM_MT_40,TSM,CN,40,MT,S,Y,59,1
59,1,O,CMA,,110,LOAD_FUL_40,LOAD,CN,40,FUL,D,,59,1
59,1,O,CMA,,115,DISC_FUL_45,DISC,CN,45,FUL,,,59,1
59,1,O,CMA,,25,RDR_FUL_40,RDR,CN,40,FUL,S,,59,1
59,1,O,CMA,,14,RSOB_MT_45,RSOB,CN,45,MT,S,,59,1
59,1,O,CMA,,10,TSM_MT_45,TSM,CN,45,MT,D,Y,59,1
59,1,V,,,52,TTL_HCV,,HCV,,,,,59,1
59,1,C,,Q01,1389,TTL_MOVES,,,,,,,59,1
59,1,C,,Q02,1388,TTL_MOVES,,,,,,,59,1
59,1,C,,Q03,1388,TTL_MOVES,,,,,,,59,1
60,1,O,YML,,115,LOAD_FUL_40,LOAD,CN,40,FUL,,,60,1
60,1,O,YML,,121,DISC_FUL_40,DISC,CN,40,FUL,D,,60,1
60,1,O,YML,,26,RDR_FUL_20,RDR,CN,20,FUL,S,,60,1
60,1,O,YML,,14,RSOB_FUL_20,RSOB,CN,20,FUL,,,60,1
60,1,O,YML,,12,TSM_FUL_40,TSM,CN,40,FUL,S,Y,60,1
60,1,O,MSC,,518,LOAD_MT_20,LOAD,CN,20,MT,,,60,1
60,1,O,MSC,,544,DISC_FUL_45,DISC,CN,45,FUL,D,,60,1
60,1,O,MSC,,117,RDR_FUL_45,RDR,CN,45,FUL,D,,60,1
60,1,O,MSC,,65,RSOB_FUL_40,RSOB,CN,40,FUL,S,,60,1
60,1,O,MSC,,52,TSM_FUL_45,TSM,CN,45,FUL,D,Y,60,1
60,1,O,OOL,,288,LOAD_FUL_40,LOAD,CN,40,FUL,,,60,1
60,1,O,OOL,,302,DISC_MT_45,DISC,CN,45,MT,D,,60,1
60,1,O,OOL,,65,RDR_MT_40,RDR,CN,40,MT,,,60,1
60,1,O,OOL,,36,RSOB_FUL_20,RSOB,CN,20,FUL,D,,60,1
60,1,O,OOL,,29,TSM_MT_45,TSM,CN,45,MT,,Y,60,1
60,1,O,CMA,,86,LOAD_MT_45,LOAD,CN,45,MT,,,60,1
60,1,O,CMA,,90,DISC_FUL_45,DISC,CN,45,FUL,D,,60,1
60,1,O,CMA,,19,RDR_FUL_45,RDR,CN,45,FUL,D,,60,1
60,1,O,CMA,,11,RSOB_FUL_20,RSOB,CN,20,FUL,,,60,1
60,1,O,CMA,,9,TSM_FUL_45,TSM,CN,45,FUL,S,Y,60,1
60,1,O,ONE,,345,LOAD_MT_40,LOAD,CN,40,MT,,,60,1
60,1,O,ONE,,362,DISC_MT_20,DISC,CN,20,MT,,,60,1
60,1,O,ONE,,78,RDR_FUL_20,RDR,CN,20,FUL,S,,60,1
60,1,O,ONE,,43,RSOB_MT_40,RSOB,CN,40,MT,D,,60,1
60,1,O,ONE,,35,TSM_FUL_45,TSM,CN,45,FUL,,Y,60,1
60,1,V,,,178,TTL_HCV,,HCV,,,,,60,1
60,1,C,,Q01,1186,TTL_MOVES,,,,,,,60,1
60,1,C,,Q02,1187,TTL_MOVES,,,,,,,60,1
60,1,C,,Q03,1187,TTL_MOVES,,,,,,,60,1
61,1,O,EMC,,132,LOAD_FUL_40,LOAD,CN,40,FUL,S,,61,1
61,1,O,EMC,,139,DISC_FUL_20,DISC,CN,20,FUL,D,,61,1
61,1,O,EMC,,30,RDR_FUL_20,RDR,CN,20,FUL,S,,61,1
61,1,O,EMC,,16,RSOB_MT_45,RSOB,CN,45,MT,S,,61,1
61,1,O,EMC,,13,TSM_FUL_20,TSM,CN,20,FUL,S,Y,61,1
61,1,O,WHL,,66,LOAD_MT_40,LOAD,CN,40,MT,D,,61,1
61,1,O,WHL,,69,DISC_FUL_45,DISC,CN,45,FUL,,,61,1
61,1,O,WHL,,15,RDR_FUL_40,RDR,CN,40,FUL,D,,61,1
61,1,O,WHL,,8,RSOB_FUL_45,RSOB,CN,45,FUL,D,,61,1
61,1,O,WHL,,7,TSM_FUL_40,TSM,CN,40,FUL,,Y,61,1
61,1,O,HLC,,158,LOAD_FUL_20,LOAD,CN,20,FUL,S,Y,61,1
61,1,O,HLC,,166,DISC_FUL_20,DISC,CN,20,FUL,D,,61,1
61,1,O,HLC,,36,RDR_FUL_40,RDR,CN,40,FUL,D,,61,1
61,1,O,HLC,,20,RSOB_FUL_40,RSOB,CN,40,FUL,,,61,1
61,1,O,HLC,,15,TSM_FUL_45,TSM,CN,45,FUL,D,Y,61,1
61,1,O,MSK,,263,LOAD_MT_40,LOAD,CN,40,MT,D,,61,1
61,1,O,MSK,,276,DISC_MT_40,DISC,CN,40,MT,D,,61,1
61,1,O,MSK,,59,RDR_FUL_40,RDR,CN,40,FUL,S,,61,1
61,1,O,MSK,,33,RSOB_FUL_40,RSOB,CN,40,FUL,S,,61,1
61,1,O,MSK,,26,TSM_FUL_45,TSM,CN,45,FUL,S,Y,61,1
61,1,O,MSK,,1,MCR_FUL_40,MCR,CN,40,FUL,,,61,1
61,1,O,CMA,,39,LOAD_FUL_20,LOAD,CN,20,FUL,,,61,1
61,1,O,CMA,,41,DISC_FUL_20,DISC,CN,20,FUL,D,,61,1
61,1,O,CMA,,9,RDR_MT_20,RDR,CN,20,MT,D,,61,1
61,1,O,CMA,,5,RSOB_FUL_45,RSOB,CN,45,FUL,,,61,1
61,1,O,CMA,,4,TSM_FUL_45,TSM,CN,45,FUL,,Y,61,1
61,1,O,HMM,,79,LOAD_MT_40,LOAD,CN,40,MT,,Y,61,1
61,1,O,HMM,,83,DISC_MT_45,DISC,CN,45,MT,S,,61,1
61,1,O,HMM,,18,RDR_FUL_40,RDR,CN,40,FUL,D,,61,1
61,1,O,HMM,,10,RSOB_FUL_40,RSOB,CN,40,FUL,D,,61,1
61,1,O,HMM,,7,TSM_MT_40,TSM,CN,40,MT,S,Y,61,1
61,1,V,,,80,TTL_HCV,,HCV,,,,,61,1
61,1,C,,Q01,641,TTL_MOVES,,,,,,,61,1
61,1,C,,Q02,641,TTL_MOVES,,,,,,,61,1
61,1,C,,Q03,641,TTL_MOVES,,,,,,,61,1
62,1,O,WHL,,227,LOAD_FUL_20,LOAD,CN,20,FUL,D,Y,62,1
62,1,O,WHL,,238,DISC_FUL_45,DISC,CN,45,FUL,S,,62,1
62,1,O,WHL,,51,RDR_MT_20,RDR,CN,20,MT,D,,62,1
62,1,O,WHL,,28,RSOB_FUL_40,RSOB,CN,40,FUL,,,62,1
62,1,O,WHL,,23,TSM_FUL_40,TSM,CN,40,FUL,,Y,62,1
62,1,O,EMC,,453,LOAD_FUL_40,LOAD,CN,40,FUL,,,62,1
62,1,O,EMC,,476,DISC_FUL_45,DISC,CN,45,FUL,S,,62,1
62,1,O,EMC,,102,RDR_FUL_45,RDR,CN,45,FUL,D,,62,1
62,1,O,EMC,,57,RSOB_FUL_40,RSOB,CN,40,FUL,D,,62,1
62,1,O,EMC,,45,TSM_FUL_45,TSM,CN,45,FUL,S,Y,62,1
62,1,O,MSC,,815,LOAD_FUL_20,LOAD,CN,20,FUL,S,,62,1
62,1,O,MSC,,856,DISC_FUL_40,DISC,CN,40,FUL,S,,62,1
62,1,O,MSC,,183,RDR_FUL_45,RDR,CN,45,FUL,,,62,1
62,1,O,MSC,,102,RSOB_FUL_45,RSOB,CN,45,FUL,,,62,1
62,1,O,MSC,,82,TSM_FUL_20,TSM,CN,20,FUL,,Y,62,1
62,1,O,YML,,181,LOAD_FUL_45,LOAD,CN,45,FUL,D,,62,1
62,1,O,YML,,190,DISC_FUL_40,DISC,CN,40,FUL,D,,62,1
62,1,O,YML,,41,RDR_FUL_20,RDR,CN,20,FUL,,,62,1
62,1,O,YML,,23,RSOB_FUL_40,RSOB,CN,40,FUL,,,62,1
62,1,O,YML,,18,TSM_FUL_40,TSM,CN,40,FUL,S,Y,62,1
62,1,V,,,132,TTL_HCV,,HCV,,,,,62,1
62,1,C,,Q01,1441,TTL_MOVES,,,,,,,62,1
62,1,C,,Q02,1441,TTL_MOVES,,,,,,,62,1
62,1,C,,Q03,1441,TTL_MOVES,,,,,,,62,1
63,1,O,EMC,,608,LOAD_FUL_20,LOAD,CN,20,FUL,D,,63,1
63,1,O,EMC,,639,DISC_MT_20,DISC,CN,20,MT,S,,63,1
63,1,O,EMC,,137,RDR_FUL_45,RDR,CN,45,FUL,D,,63,1
63,1,O,EMC,,76,RSOB_FUL_40,RSOB,CN,40,FUL,D,,63,1
63,1,O,EMC,,61,TSM_FUL_40,TSM,CN,40,FUL,,Y,63,1
63,1,O,MSC,,1094,LOAD_FUL_20,LOAD,CN,20,FUL,S,,63,1
63,1,O,MSC,,1149,DISC_FUL_20,DISC,CN,20,FUL,,,63,1
63,1,O,MSC,,246,RDR_FUL_45,RDR,CN,45,FUL,,,63,1
63,1,O,MSC,,137,RSOB_FUL_20,RSOB,CN,20,FUL,,,63,1
63,1,O,MSC,,109,TSM_FUL_40,TSM,CN,40,FUL,,Y,63,1
63,1,O,MSC,,1,MCR_FUL_45,MCR,CN,45,FUL,,,63,1
63,1,O,CMA,,182,LOAD_FUL_45,LOAD,CN,45,FUL,S,Y,63,1
63,1,O,CMA,,192,DISC_FUL_20,DISC,CN,20,FUL,D,,63,1
63,1,O,CMA,,41,RDR_FUL_20,RDR,CN,20,FUL,,,63,1
63,1,O,CMA,,23,RSOB_FUL_40,RSOB,CN,40,FUL,,,63,1
63,1,O,CMA,,18,TSM_FUL_20,TSM,CN,20,FUL,D,Y,63,1
63,1,O,WHL,,304,LOAD_FUL_40,LOAD,CN,40,FUL,S,,63,1
63,1,O,WHL,,319,DISC_FUL_40,DISC,CN,40,FUL,D,,63,1
63,1,O,WHL,,68,RDR_MT_40,RDR,CN,40,MT,S,,63,1
63,1,O,WHL,,38,RSOB_FUL_40,RSOB,CN,40,FUL,D,,63,1
63,1,O,WHL,,30,TSM_FUL_45,TSM,CN,45,FUL,S,Y,63,1
63,1,O,WHL,,1,MCR_FUL_20,MCR,CN,20,FUL,S,,63,1
63,1,V,,,66,TTL_HCV,,HCV,,,,,63,1
63,1,C,,Q01,923,TTL_MOVES,,,,,,,63,1
63,1,C,,Q02,923,TTL_MOVES,,,,,,,63,1
63,1,C,,Q03,923,TTL_MOVES,,,,,,,63,1
63,1,C,,Q04,924,TTL_MOVES,,,,,,,63,1
63,1,C,,Q05,923,TTL_MOVES,,,,,,,63,1
63,1,C,,Q06,923,TTL_MOVES,,,,,,,63,1
64,1,O,MSK,,479,LOAD_FUL_20,LOAD,CN,20,FUL,,Y,64,1
64,1,O,MSK,,503,DISC_FUL_40,DISC,CN,40,FUL,S,,64,1
64,1,O,MSK,,108,RDR_FUL_20,RDR,CN,20,FUL,,,64,1
64,1,O,MSK,,60,RSOB_FUL_20,RSOB,CN,20,FUL,D,,64,1
64,1,O,MSK,,47,TSM_FUL_45,TSM,CN,45,FUL,S,Y,64,1
64,1,O,HMM,,144,LOAD_FUL_45,LOAD,CN,45,FUL,,Y,64,1
64,1,O,HMM,,151,DISC_FUL_45,DISC,CN,45,FUL,,,64,1
64,1,O,HMM,,32,RDR_FUL_45,RDR,CN,45,FUL,,,64,1
64,1,O,HMM,,18,RSOB_FUL_20,RSOB,CN,20,FUL,,,64,1
64,1,O,HMM,,14,TSM_MT_20,TSM,CN,20,MT,,Y,64,1
64,1,O,CMA,,72,LOAD_FUL_20,LOAD,CN,20,FUL,,,64,1
64,1,O,CMA,,76,DISC_MT_40,DISC,CN,40,MT,,,64,1
64,1,O,CMA,,16,RDR_FUL_45,RDR,CN,45,FUL,S,,64,1
64,1,O,CMA,,9,RSOB_FUL_45,RSOB,CN,45,FUL,D,,64,1
64,1,O,CMA,,7,TSM_FUL_20,TSM,CN,20,FUL,S,Y,64,1
64,1,O,ONE,,287,LOAD_FUL_45,LOAD,CN,45,FUL,,,64,1
64,1,O,ONE,,302,DISC_FUL_40,DISC,CN,40,FUL,S,,64,1
64,1,O,ONE,,65,RDR_MT_45,RDR,CN,45,MT,S,,64,1
64,1,O,ONE,,36,RSOB_FUL_45,RSOB,CN,45,FUL,,,64,1
64,1,O,ONE,,28,TSM_FUL_20,TSM,CN,20,FUL,,Y,64,1
64,1,O,YML,,96,LOAD_FUL_45,LOAD,CN,45,FUL,D,,64,1
64,1,O,YML,,100,DISC_FUL_20,DISC,CN,20,FUL,S,,64,1
64,1,O,YML,,22,RDR_FUL_40,RDR,CN,40,FUL,D,,64,1
64,1,O,YML,,12,RSOB_FUL_40,RSOB,CN,40,FUL,S,,64,1
64,1,O,YML,,9,TSM_FUL_45,TSM,CN,45,FUL,,Y,64,1
64,1,O,HLC,,287,LOAD_MT_20,LOAD,CN,20,MT,,Y,64,1
64,1,O,HLC,,301,DISC_MT_45,DISC,CN,45,MT,D,Y,64,1
64,1,O,HLC,,65,RDR_FUL_20,RDR,CN,20,FUL,D,,64,1
64,1,O,HLC,,36,RSOB_FUL_45,RSOB,CN,45,FUL,,,64,1
64,1,O,HLC,,28,TSM_FUL_45,TSM,CN,45,FUL,D,Y,64,1
64,1,V,,,88,TTL_HCV,,HCV,,,,,64,1
64,1,C,,Q01,874,TTL_MOVES,,,,,,,64,1
64,1,C,,Q02,875,TTL_MOVES,,,,,,,64,1
64,1,C,,Q03,875,TTL_MOVES,,,,,,,64,1
64,1,C,,Q04,874,TTL_MOVES,,,,,,,64,1
65,1,O,WHL,,132,LOAD_FUL_45,LOAD,CN,45,FUL,D,,65,1
65,1,O,WHL,,139,DISC_FUL_45,DISC,CN,45,FUL,S,,65,1
65,1,O,WHL,,30,RDR_FUL_40,RDR,CN,40,FUL,,,65,1
65,1,O,WHL,,16,RSOB_FUL_40,RSOB,CN,40,FUL,S,,65,1
65,1,O,WHL,,13,TSM_FUL_45,TSM,CN,45,FUL,,Y,65,1
65,1,O,MSK,,528,LOAD_FUL_40,LOAD,CN,40,FUL,S,,65,1
65,1,O,MSK,,554,DISC_FUL_40,DISC,CN,40,FUL,D,,65,1
65,1,O,MSK,,119,RDR_MT_40,RDR,CN,40,MT,D,,65,1
65,1,O,MSK,,66,RSOB_MT_40,RSOB,CN,40,MT,D,,65,1
65,1,O,MSK,,53,TSM_FUL_20,TSM,CN,20,FUL,,Y,65,1
65,1,O,HLC,,317,LOAD_FUL_40,LOAD,CN,40,FUL,D,,65,1
65,1,O,HLC,,333,DISC_FUL_20,DISC,CN,20,FUL,,,65,1
65,1,O,HLC,,71,RDR_FUL_45,RDR,CN,45,FUL,,,65,1
65,1,O,HLC,,40,RSOB_MT_20,RSOB,CN,20,MT,S,,65,1
65,1,O,HLC,,31,TSM_FUL_45,TSM,CN,45,FUL,D,Y,65,1
65,1,O,YML,,105,LOAD_FUL_40,LOAD,CN,40,FUL,D,,65,1
65,1,O,YML,,110,DISC_MT_45,DISC,CN,45,MT,D,,65,1
65,1,O,YML,,24,RDR_MT_45,RDR,CN,45,MT,,,65,1
65,1,O,YML,,13,RSOB_FUL_20,RSOB,CN,20,FUL,S,,65,1
65,1,O,YML,,11,TSM_FUL_40,TSM,CN,40,FUL,S,Y,65,1
65,1,V,,,123,TTL_HCV,,HCV,,,,,65,1
65,1,C,,Q01,1414,TTL_MOVES,,,,,,,65,1
65,1,C,,Q02,1414,TTL_MOVES,,,,,,,65,1
66,1,O,YML,,342,LOAD_FUL_45,LOAD,CN,45,FUL,D,,66,1
66,1,O,YML,,360,DISC_FUL_40,DISC,CN,40,FUL,,Y,66,1
66,1,O,YML,,77,RDR_FUL_45,RDR,CN,45,FUL,S,,66,1
66,1,O,YML,,43,RSOB_FUL_45,RSOB,CN,45,FUL,S,,66,1
66,1,O,YML,,34,TSM_MT_20,TSM,CN,20,MT,S,Y,66,1
66,1,O,ONE,,1027,LOAD_FUL_20,LOAD,CN,20,FUL,S,,66,1
66,1,O,ONE,,1078,DISC_FUL_40,DISC,CN,40,FUL,S,,66,1
66,1,O,ONE,,231,RDR_FUL_45,RDR,CN,45,FUL,,,66,1
66,1,O,ONE,,128,RSOB_MT_45,RSOB,CN,45,MT,,,66,1
66,1,O,ONE,,103,TSM_FUL_20,TSM,CN,20,FUL,S,Y,66,1
66,1,O,HMM,,513,LOAD_FUL_45,LOAD,CN,45,FUL,,,66,1
66,1,O,HMM,,539,DISC_FUL_45,DISC,CN,45,FUL,,,66,1
66,1,O,HMM,,115,RDR_FUL_20,RDR,CN,20,FUL,D,,66,1
66,1,O,HMM,,64,RSOB_MT_20,RSOB,CN,20,MT,S,,66,1
66,1,O,HMM,,51,TSM_MT_20,TSM,CN,20,MT,S,Y,66,1
66,1,O,HMM,,1,MCR_FUL_40,MCR,CN,40,FUL,,,66,1
66,1,V,,,245,TTL_HCV,,HCV,,,,,66,1
66,1,C,,Q01,991,TTL_MOVES,,,,,,,66,1
66,1,C,,Q02,990,TTL_MOVES,,,,,,,66,1
66,1,C,,Q03,990,TTL_MOVES,,,,,,,66,1
66,1,C,,Q04,990,TTL_MOVES,,,,,,,66,1
66,1,C,,Q05,990,TTL_MOVES,,,,,,,66,1
67,1,O,ONE,,213,LOAD_FUL_40,LOAD,CN,40,FUL,S,,67,1
67,1,O,ONE,,224,DISC_MT_45,DISC,CN,45,MT,D,,67,1
67,1,O,ONE,,48,RDR_FUL_40,RDR,CN,40,FUL,D,,67,1
67,1,O,ONE,,27,RSOB_FUL_40,RSOB,CN,40,FUL,,,67,1
67,1,O,ONE,,21,TSM_FUL_40,TSM,CN,40,FUL,D,Y,67,1
67,1,O,EMC,,178,LOAD_FUL_45,LOAD,CN,45,FUL,D,,67,1
67,1,O,EMC,,186,DISC_MT_40,DISC,CN,40,MT,,,67,1
67,1,O,EMC,,40,RDR_FUL_45,RDR,CN,45,FUL,,,67,1
67,1,O,EMC,,22,RSOB_FUL_45,RSOB,CN,45,FUL,,,67,1
67,1,O,EMC,,18,TSM_FUL_40,TSM,CN,40,FUL,,Y,67,1
67,1,O,MSK,,355,LOAD_FUL_45,LOAD,CN,45,FUL,D,,67,1
67,1,O,MSK,,373,DISC_FUL_45,DISC,CN,45,FUL,,,67,1
67,1,O,MSK,,80,RDR_FUL_40,RDR,CN,40,FUL,,,67,1
67,1,O,MSK,,44,RSOB_FUL_45,RSOB,CN,45,FUL,S,,67,1
67,1,O,MSK,,35,TSM_FUL_40,TSM,CN,40,FUL,S,Y,67,1
